Gene,Day2_R1,Day2_R2,Day2_R3,Day4_R1,Day4_R2,Day4_R3,Day5_R1,Day5_R2,Day5_R3,Day6_R1,Day6_R2,Day6_R3,S1,S2,S3,S4,S5
PF3D7_0614000,0,0,0,0,7239.0236,44042.85,21901.0109,16226.4135,4533.001,18497.4014,18808.0805,15150.7237,12824.5348,24131.9653,16081.6458,19436.816,18999.4024
PF3D7_0614100,0,0,0,3358.3815,5680.7659,0,11969.2694,8659.1589,9511.5648,31035.3755,21660.3055,8868.8194,4198.9796,7091.2205,3622.2323,11947.1796,4084.9783
PF3D7_0614200,0,0,0,0,5787.9501,0,1935.7309,11916.1569,7138.879,16661.4097,10024.7059,5253.343,22216.6469,44713.3137,27404.8946,25314.1592,40185.3432
PF3D7_0614300,0,0,0,32730.4082,16219.9527,0,29683.5524,43223.0842,42892.3269,47235.2167,39329.1614,44599.6285,17163.3383,33006.6583,11490.0793,15803.5624,17417.636
PF3D7_0614400,8275.1287,0,0,20407.482,10787.3882,7110.0694,11833.422,6605.7346,17349.9865,32412.8612,10868.1104,9677.5959,335.7296,406.5131,169.3138,1083.5526,285.3185
PF3D7_0614500,404175.8152,0,0,328095.9256,698994.3915,121545.098,373214.0902,354068.3443,324668.0446,381228.4749,343630.3664,366212.6951,15304.5975,38055.4338,12576.7818,22933.3578,21425.9748
PF3D7_0614600,0,0,0,5525.7669,5841.8371,0,5157.9078,2035.3552,8214.0915,3462.0036,3957.774,1719.6495,4181.6776,3302.1661,2246.4231,14229.6711,3708.295
PF3D7_0614700,0,0,0,5420.2521,1719.0861,0,0,181.4991,1272.1963,670.2427,559.3,337.3625,16228.9723,21162.1922,7375.0717,35254.6278,8184.341
PF3D7_0614800,0,0,0,0,25756.816,0,25144.0023,33734.941,14630.706,29909.3195,49251.7198,13700.2585,18632.1153,41448.2073,20322.6073,35835.8737,19885.1009
PF3D7_0614900,0,0,0,8708.7954,2455.1821,6068.3762,6404.6958,13414.3883,10856.2067,27711.9289,13336.0484,14712.6541,10411.0246,20585.9982,9176.2392,20422.7054,10592.9718
PF3D7_0615000,0,0,0,256586.2117,22605.2311,0,37498.2352,19570.3963,22082.0492,36311.2043,27094.4124,28898.4795,2814.1174,8518.5792,473.0682,4162.7858,2391.5669
PF3D7_0615100,184377.3597,0,0,227348.5876,154626.9525,15841.8783,172986.2609,170274.0559,114311.8911,187356.5308,126240.6886,178868.1733,748.0358,1811.4959,125.7488,1810.6899,0
PF3D7_0615200,0,0,0,0,3323.6584,0,8892.5551,9649.9684,10904.4372,21813.2807,11204.1701,5124.8395,172.4004,417.497,86.9443,1251.9337,219.7708
PF3D7_0615300,0,0,0,68930.4001,8848.8853,0,19218.9174,16321.9827,23959.9839,44444.5228,38569.2529,35810.9138,809.9961,1569.2345,40.8494,2483.5158,206.5116
PF3D7_0615400,7979.2915,0,0,36076.1703,26697.7923,0,18460.6883,20975.6808,23469.5071,42266.9291,28865.0399,29914.6473,2158.1811,5182.8489,408.152,4527.5333,917.061
PF3D7_0615500,0,0,0,18432.2236,6235.6911,23118.7659,34097.5009,30983.9229,27745.7311,63879.5433,48607.2543,59427.1451,10795.13,20561.3136,10184.8556,13407.8413,10823.4945
PF3D7_0615600,0,64008.4307,0,20483.247,5774.6334,25691.2787,20394.2875,17513.0292,20128.0553,18675.6314,17445.2465,18601.4006,88063.0574,159618.3249,105194.339,111186.4557,124001.5683
PF3D7_0615700,66565.1526,0,0,13679.819,74480.8221,42895.0596,103313.8826,69856.2308,42382.7283,93431.695,56599.6383,62672.5964,1575.3554,4359.9894,680.9803,2723.781,2008.2146
PF3D7_0615800,0,0,0,0,30548.4306,71767.4574,26947.7154,28548.4061,25382.6567,19410.2821,32195.6201,30030.0445,25509.9779,51518.6148,11844.4285,35317.8426,23519.5199
PF3D7_0615900,0,0,0,37284.3939,15974.2727,0,12655.3863,6505.2447,23059.8668,35508.2587,18273.2462,11044.7664,22081.5592,41200.188,19488.1473,49074.3952,26255.8391
PF3D7_0616000,0,0,0,0,47377.3412,0,16011.7394,27168.9966,25834.5923,21893.74,18051.0514,27389.4124,140775.6782,194135.7931,131619.4227,43080.3484,162045.0736
PF3D7_0616100,0,0,0,0,18587.4252,0,19892.5022,6672.2908,14855.9176,7440.1755,22908.8549,8650.2472,3856.5702,7471.472,3209.1347,9335.1847,6391.1083
PF3D7_0616200,0,0,0,0,19827.5489,137749.3135,20646.1932,31400.5394,27601.5225,33011.0152,37654.5592,35605.4806,35690.6405,41196.0605,32129.7022,35795.0215,45922.5408
PF3D7_0616300,96121.6916,0,0,49384.9743,8353.5619,0,5866.9339,9260.572,21482.4099,22472.7011,27834.7014,10450.8382,6824.5539,12985.3561,4425.0839,15208.3952,10356.8234
PF3D7_0616400,0,0,0,0,5271.4263,40786.9843,10853.8486,9074.2009,8616.2939,14029.2496,14136.4264,10110.3979,2781.8786,7600.4829,647.5135,2417.2595,2546.0281
PF3D7_0616500,0,0,0,0,2348.234,0,807.7854,3718.8567,3525.2357,3505.1984,2503.8379,3653.7224,5429940.7545,3618653.789,6120515.9492,5676073.5845,5105364.75
PF3D7_0616600,15451.4684,0,0,31754.3463,33570.6739,0,14550.7461,102715.3283,64096.7866,52459.2719,56661.0629,82925.1871,14209.2851,29855.9074,11644.7016,25796.1664,21310.0708
PF3D7_0616700,0,0,0,25272.3624,445.2987,0,9650.4303,6628.9906,9820.2881,11632.1705,11055.6782,9437.8803,11918.5435,29198.3919,4123.6283,17220.5048,6536.6924
PF3D7_0616800,0,0,0,0,38065.6328,0,62863.4593,61253.9562,48180.7133,55543.4286,70901.6426,74922.8052,6536.2447,11541.7073,6249.2979,7361.4317,7637.8536
PF3D7_0616900,0,0,0,26461.1753,20599.579,0,5103.2257,16110.2172,24692.4199,37083.3889,19761.8774,13539.4022,949.7905,2012.5693,558.827,2426.7811,1210.7638
PF3D7_0617000,0,0,0,6638.2243,28071.7053,27753.4888,19152.2219,19338.649,20254.8907,5034.5553,28095.6516,15641.4544,3057.8072,7404.9998,2092.8516,4053.3147,5290.1411
PF3D7_0617100,27218.2371,0,0,1864.5419,7884.77,0,16771.2853,7429.7478,11436.7228,18245.0157,17894.5048,4567.4426,9447.6332,22581.9185,10534.7003,13315.4241,13216.6258
PF3D7_0617200,18292.6405,0,0,50124.3271,90350.3462,83825.1249,90384.8862,80229.0052,85804.3385,115202.7084,108035.6052,75777.5702,1731.6814,4093.7141,748.5555,3925.5556,1787.0192
PF3D7_0617300,0,0,0,0,3986.7902,0,0,3156.9047,3097.9127,7616.4738,5918.6608,5113.4696,104225.9665,139346.3235,74307.5653,21274.3354,158962.3579
PF3D7_0617400,0,0,0,0,0,0,364.3978,479.3152,1411.0751,3622.6465,1364.0877,1361.8502,2166.4775,3649.7346,1757.6437,4978.1511,3482.2179
PF3D7_0617500,0,0,0,0,0,0,57686.3022,22763.5153,21073.7185,4229.5081,8274.8441,5702.4022,0,0,0,340.5172,537.9851
PF3D7_0617800,2809765.7974,1341035.5262,0,2676897.8906,2126392.5712,1060563.5366,1509072.062,1387695.2318,1543954.9335,3629471.1812,1705024.9347,1744154.9881,261594.9394,389619.0229,261249.956,252718.785,468710.4321
PF3D7_0617900,899593.9547,172740.5656,0,864186.6416,1008615.5871,692050.6532,680057.6416,669020.0275,661113.1827,1175260.8806,640278.4918,896695.067,514075.0876,669050.3861,562566.2059,333634.4387,810232.4694
PF3D7_0618000,0,0,0,0,0,0,253.2021,799.3259,1727.5239,4550.6356,2375.1991,1631.6741,4908.8427,1426.5116,2896.4614,4594.4923,5131.2664
PF3D7_0618100,0,0,0,0,18438.0289,105536.4215,37388.1151,38113.6594,31526.946,37835.1428,63635.704,45644.5928,604.0378,182.8475,228.4695,2071.3501,770.0089
PF3D7_0618200,461747.3703,0,0,979304.0413,892461.5315,0,611339.3831,848025.3471,827712.184,825330.9649,723053.9308,796607.4861,0,302.4426,62.9841,201.5387,318.4121
PF3D7_0618300,209737.3618,0,0,212642.3094,585101.3837,96111.1137,352593.7251,361216.1703,300986.5149,412607.9687,293786.7762,474444.9333,19854.8861,65254.1161,10585.3165,20292.2481,21694.6276
PF3D7_0618400,134668.1605,0,0,182659.5075,56761.9045,0,68105.8896,89522.1344,73792.3442,28792.4795,68572.1496,42104.4203,0,0,0,146.9464,232.1614
PF3D7_0618500,0,0,0,50220.7201,41589.761,0,68895.6409,65304.4176,63520.922,65757.5994,146449.5966,91615.5249,1376.9933,666.9247,1527.7676,666.6279,4914.9766
PF3D7_0618600,0,0,0,0,40184.911,0,20308.5825,31112.9546,40532.5155,77872.8823,47657.4226,45313.7779,0,280.4319,58.4003,186.8714,295.2393
PF3D7_0618700,0,0,0,0,183781.4866,0,168232.2446,116093.5747,131421.5839,165768.7212,194020.3565,122830.7671,0,389.081,0,259.2719,409.6251
PF3D7_0618800,0,0,0,0,338.2568,0,27422.0165,50676.4034,33193.0062,67311.8804,78820.5206,60226.8131,0,0,26.5456,84.9416,134.1997
PF3D7_0618900,62576.9253,0,0,11431.2867,0,17922.23,3637.5981,4210.5881,3979.8665,15171.9833,9463.7479,7966.2147,3291.0412,7058.9793,924.7038,6373.0155,958.9299
PF3D7_0619000,0,0,0,16293.2209,62010.6563,0,10645.9886,36826.9433,39899.2431,52222.1281,37459.3791,22078.5856,482.4803,1103.4965,392.0197,994.8677,820.0681
PF3D7_0619100,0,0,0,0,6945.5402,0,3716.6033,30798.6823,17732.9755,14306.9983,24880.5764,10709.5178,720.5399,1963.0235,454.2248,1453.4445,1148.1527
PF3D7_0619200,0,0,0,50160.4311,7291.5665,13107.1099,23676.6149,17321.2878,17365.5247,23544.0417,8293.9586,19624.2593,40331.8533,106163.5173,30509.9999,61172.916,41420.3309
PF3D7_0619300,35673.0455,0,0,20301.7163,6200.411,0,6699.5652,11179.1019,13165.6543,31398.7729,17290.0529,19515.6231,1298.8483,2201.7673,74.8606,4281.8047,236.5331
PF3D7_0619400,0,484273.1449,0,166336.1429,446124.971,415745.1109,448912.2396,576961.2617,641630.8238,224403.5741,285804.2019,392833.2608,16180.7202,37743.7617,6810.164,7583.7927,14560.0129
PF3D7_0619500,0,0,0,164970.148,104934.4758,80467.001,174286.2161,128342.8983,119086.7846,199755.7311,167042.6682,181925.6503,0,109.5391,22.8117,72.9936,115.323
PF3D7_0619600,0,0,0,15637.5895,10745.832,0,28197.9196,17410.7072,15598.8782,10764.0981,29939.6869,18788.186,643.1466,1401.7399,194.6095,1764.3685,655.8908
PF3D7_0619700,0,0,0,0,3653.5318,0,12218.9278,3278.7525,7840.9265,17853.1138,13065.3449,10806.0396,31648.3723,82608.0478,24562.4,48013.6783,31405.7991
PF3D7_0619800,3579.921,0,0,22071.3104,2488.936,27683.12,8989.9584,9903.481,9785.1877,11693.2506,8720.7484,13606.5974,677.7898,1406.8999,85.4551,2070.3477,123.4322
PF3D7_0619900,0,0,0,6786.5838,27981.6103,0,17276.7002,57721.8029,13061.6998,45820.1474,50138.2518,29357.1165,1563.0735,6218.6218,450.4474,3062.8851,0
PF3D7_0620000,0,0,0,0,0,0,0,14122.8302,18047.5756,35974.9357,46886.4133,46264.3371,0,342.9145,71.4124,228.5079,361.021
PF3D7_0620100,24626.5264,0,0,0,28892.6395,0,42946.2159,32877.0818,15996.7338,45726.5563,52003.5875,34470.2698,4662.5634,6855.3651,5038.726,4836.9282,8915.5389
PF3D7_0620200,85283.8096,0,0,0,1852.921,0,1487.2649,2640.9944,3428.0993,3901.0825,1307.0038,1558.4015,65164.1295,138953.0815,84121.361,68166.0615,88215.112
PF3D7_0620300,0,0,0,0,0,0,1958.311,2163.7462,1949.9814,38.0491,264.147,266.7571,607.4541,551.645,0,2573.198,193.591
PF3D7_0620400,46763.8161,0,0,0,0,0,0,643.6182,100.2526,264.0848,5.5556,0,210.8057,255.2509,0,2211.1898,268.7286
PF3D7_0620500,0,24960.1816,0,55912.3061,81966.4947,187009.2352,23090.1807,108215.6814,232486.0025,130840.793,72911.3459,93082.9011,0,148.5016,30.9257,98.957,156.3428
PF3D7_0620600,0,0,0,0,8500.1608,0,10916.378,9153.8571,15852.004,21541.4525,46474.4164,12117.6749,0,320.321,0,213.4523,337.2345
PF3D7_0620700,0,0,0,19277.6386,2038.0307,0,2181.1267,3227.5932,3720.2975,9694.0451,2195.3672,2771.1093,10359.9773,24320.4317,9223.1994,11429.782,16979.8896
PF3D7_0620900,0,0,0,0,0,0,290853.2471,0,148128.1707,1345.5123,19530.9676,21043.2897,0,6502.5154,1354.1576,4333.0816,6845.8603
PF3D7_0621000,0,0,0,21252.2578,18423.6558,0,24526.3155,18360.2985,8247.0785,25999.2214,38673.4683,9013.6936,699.2544,1185.3544,282.1162,2256.8133,534.8328
PF3D7_0621100,0,0,0,10536.5239,1949.3611,0,8046.8923,12172.2652,11953.0499,15287.3211,14999.7064,14415.9995,606.6882,419.771,131.1268,2307.7134,441.9357
PF3D7_0621200,112881.9967,0,0,0,124028.1327,13855.6123,70305.3534,97655.7205,91786.0536,33603.6566,11213.1002,29143.0962,218.0822,264.0615,0,1935.5897,0
PF3D7_0621300,77793.947,0,0,2906.8093,114011.1502,151912.0452,47112.7254,118360.0297,135224.3226,112098.0654,167898.7203,47414.7634,0,115.8062,24.1168,77.1698,121.9209
PF3D7_0621400,0,0,0,0,1663.8322,0,2225.8183,11066.9231,14611.4985,18163.6047,6705.1307,11124.9766,172.6082,418.0002,87.0491,1114.1712,220.0357
PF3D7_0621500,0,0,0,39507.9795,10441.9524,0,35201.6033,8268.3679,31064.492,42909.8314,24760.0374,18267.0114,1299.915,786.9913,163.892,4719.8468,828.5459
PF3D7_0621700,0,0,0,33464.3914,18573.7295,0,12423.653,15337.7628,18785.3033,14586.6202,3108.5091,5290.8391,10597.7535,21164.6826,12823.6101,15158.4977,17281.8769
PF3D7_0621800,16036.4559,0,0,131826.2213,17420.8242,13778.6756,40271.02,27368.3395,35788.5953,56618.8301,31320.6483,21626.0653,10192.948,20745.0265,11866.8228,8224.3244,17969.9512
PF3D7_0621900,0,0,0,11781.1012,48574.3924,82091.8986,31324.2595,53519.7404,57392.4652,60278.9494,80025.6763,56182.3646,1550.5152,2816.127,423.5561,2919.1286,1976.5491
PF3D7_0622000,0,0,0,128692.9748,18838.2638,0,96604.566,30496.7999,33768.4675,47414.2608,45838.5764,47047.7148,325.7179,788.7813,164.2648,2102.4808,0
PF3D7_0622100,6666.9925,0,0,2740.2701,1158.8047,0,3720.5032,2569.25,12691.9531,5963.7396,6415.574,4044.6487,33630.4249,42467.6349,37308.2498,53833.8778,66777.6673
PF3D7_0622200,328709.8769,379393.0948,5471776.5764,143823.0234,18891.0115,145770.6611,29956.2757,17220.7252,12957.2084,27377.3123,18967.498,11664.3436,1577.3835,3125.3746,397.7499,4859.5307,731.2
PF3D7_0622300,0,0,0,244668.5949,20540.9231,0,36333.2797,53855.7146,59002.9828,56326.8733,53856.5841,49764.3879,0,143.3456,0,95.5212,150.9145
PF3D7_0622400,0,0,0,87633.4713,129704.4667,0,84278.3458,87544.0734,79988.9836,116430.4573,140794.1944,113828.2401,480.5614,581.8806,605.8871,1550.9912,1225.2099
PF3D7_0622500,0,0,0,87273.0251,39035.1856,0,20508.1981,43161.1355,39182.2056,28556.6819,35841.3375,35964.4204,883.5412,267.4556,55.698,4277.3864,281.5778
PF3D7_0622600,0,0,0,263405.5058,82215.58,0,128789.1419,74761.9312,75759.348,134215.1715,127645.0658,85876.753,0,0,104.0659,332.9938,526.0988
PF3D7_0622700,0,0,0,0,12003.7053,0,17663.9653,12673.3708,15002.8199,22880.2086,18400.105,19350.1515,11207.5282,17340.0412,3925.0945,27296.3205,7408.0807
PF3D7_0622800,10651.5403,0,0,50347.0085,109924.9627,9151.9049,81545.2524,82608.4943,83952.284,58864.1879,104719.4123,131915.1567,73680.3386,108836.7378,95310.9017,103732.4469,89793.815
PF3D7_0622900,3569.8639,108078.5121,263166.69,42551.3237,6204.8595,39874.3939,12077.4469,9236.9349,13545.9809,12761.1232,21994.4489,6601.535,8979.6243,11574.3167,11163.1646,15347.6492,18216.6503
PF3D7_0623000,0,0,0,0,14161.1214,0,7729.2615,6817.7223,8048.5076,5256.1661,12279.3759,5788.3711,11635.2263,24974.7823,11691.2089,16926.9333,13708.5753
PF3D7_0623100,0,0,0,6761.982,54807.182,131930.8779,49729.5384,64682.7583,66905.7518,61373.7547,46229.3049,58952.3258,12088.4468,33853.9385,7704.6495,16754.8812,14086.424
PF3D7_0623200,0,0,0,0,15283.484,10793.0234,21029.8908,14695.3974,39748.0591,19025.5115,12405.7309,44392.8742,1528.9036,3702.4999,1327.9205,2878.4409,2598.6658
PF3D7_0623300,14838.0285,0,0,0,138622.8929,0,64690.1197,142748.5635,153641.6144,189389.8066,134862.8193,143133.2784,0,242.9712,50.5991,161.9087,255.8005
PF3D7_0623400,0,0,0,0,57024.6172,85099.1622,127814.3653,61682.6689,39493.414,62336.1255,132796.5482,67099.6289,2678.8584,1621.8277,3208.6041,4052.7653,7256.7186
PF3D7_0623500,0,0,0,0,160862.6632,0,39536.1234,103482.0226,89237.7292,68162.8977,103230.3293,86918.3633,0,234.9599,48.9307,156.5702,247.3662
PF3D7_0623600,0,0,0,3931.7637,46138.9034,189038.7818,68395.8253,81758.6973,66566.8549,48845.2149,38722.8799,57211.4235,2457.9393,8301.9167,717.6505,2922.6446,1649.1082
PF3D7_0623700,0,0,0,3508.1642,41909.7664,22000.717,15480.0224,6930.8561,8837.9016,10093.1495,18458.817,8796.4686,1385.1325,2795.278,349.2722,4470.4549,882.8621
PF3D7_0623800,43589.0151,0,0,19035.7244,45576.1986,7022.2681,15107.9639,15335.5286,19045.5449,14040.128,4758.6479,11061.4964,3094.781,5576.2931,2443.3133,6629.1206,3428.5073
PF3D7_0623900,0,0,0,9579.8879,19242.9172,20026.0868,30891.0272,16360.0851,16339.1814,15636.7676,50655.4554,15289.8849,315.2032,1144.977,317.924,1271.6307,803.6226
PF3D7_0624000,0,344008.5887,0,77059.9901,238972.1266,295328.9696,245579.1351,340180.2822,298165.5117,127016.3578,165498.6168,221962.0982,102545.8211,165952.7217,133018.2356,43870.6749,171124.0609
PF3D7_0624100,0,0,0,0,28644.6036,0,15654.0379,23550.6481,18311.6502,22098.4796,18715.5371,22528.1896,1517.4284,1607.6859,143.4869,4897.4343,483.5928
PF3D7_0624200,14700.7029,0,0,0,5749.1138,0,16920.1334,13353.6628,5294.597,46025.1118,27931.1345,14076.0935,596.421,1685.0572,50.1308,962.4614,506.8661
PF3D7_0624300,0,0,0,107144.8623,38512.9823,0,93950.7206,75582.6526,106404.6016,83027.2338,23412.6336,115211.7334,0,284.574,59.2629,189.6316,0
PF3D7_0624400,136755.1402,0,0,129281.0616,33277.5989,11750.1318,21463.8642,24844.826,38347.4891,34057.7362,37456.6836,35235.1015,27371.5211,56207.7098,24902.9758,40141.1601,32063.2628
PF3D7_0624500,22920.793,0,0,75367.3144,17429.6226,9846.8818,82341.4676,52366.8072,29703.7631,88419.3774,33889.2942,65945.4838,80127.8969,165143.2491,86759.8812,133306.3473,102737.2967
PF3D7_0624600,0,0,0,33514.2398,60359.6347,60050.7242,28134.5152,74308.0777,104976.0744,97201.513,19457.2517,92330.501,68288.9725,115398.9355,90576.7459,96440.7554,118178.7884
PF3D7_0624700,0,0,0,0,11389.6544,0,4266.2743,4810.0252,11238.4333,20782.1696,28237.2434,7376.0478,11343.1529,12303.9896,16327.3568,13156.5512,21689.8543
PF3D7_0624800,0,0,0,0,2198.1307,0,8468.8844,4455.8603,4554.7867,7610.2859,1539.6886,2791.5983,95638.764,108347.6457,203796.407,72199.6264,159765.8087
PF3D7_0624900,0,27120.1974,0,24300.3484,3425.375,67730.9089,6186.1733,5695.9412,3675.637,7679.1023,8856.9605,6302.0034,6129.8412,12262.8083,6182.7543,12579.9142,5266.0463
PF3D7_0625000,0,0,0,4656.7001,5415.3663,0,11064.3175,14969.4024,9763.9701,33935.3165,21497.8336,6459.2517,36618.9864,86267.3231,42459.8918,51057.4231,50196.4646
PF3D7_0625100,0,0,0,54451.156,0,0,9241.1374,11304.5622,8349.8092,36179.5792,22266.8754,18640.0542,407764.587,478984.2894,362584.4517,176358.9489,439414.0159
PF3D7_0625200,0,0,0,0,9298.207,0,10333.7941,5663.6178,10374.5297,28499.7624,14120.6095,4992.9406,9126.6832,16711.1277,7914.4548,21732.7614,7945.4544
PF3D7_0625300,0,0,0,55473.4233,10891.4866,0,35192.7862,16983.2912,13805.6071,44119.0831,29804.9299,20528.4634,10864.4021,20521.7966,9862.3657,20828.2455,14625.184
PF3D7_0625400,0,0,0,10437.5597,16000.1428,54547.4746,3542.8053,30232.2198,23028.2776,8131.1533,17675.821,16797.9732,200387.2004,374661.3209,273732.5141,170552.3067,385688.4338
PF3D7_0625500,0,0,0,20156.5101,3409.5118,0,12999.2189,7829.3964,9588.0942,4120.865,20274.5725,9409.2277,8754.2595,21842.3488,7458.5278,12842.724,13865.0334
PF3D7_0625600,0,0,0,2936.8842,6520.2313,0,23426.2624,74740.3921,67921.0872,24525.4867,30977.161,99061.8079,4831.5555,7839.2899,5555.5184,9901.9587,6651.848
PF3D7_0625700,75458.9527,0,0,20676.781,69950.3334,259340.2022,26318.5836,58505.2167,100458.7807,54033.5567,190076.5861,77492.5306,1020.4796,2059.3873,428.8702,3842.4793,433.6254
PF3D7_0625800,0,0,0,51145.2692,4325.6596,0,5208.0487,7364.256,6562.3999,12184.9759,10142.6166,6935.1307,1009.6872,1630.0861,169.7338,3122.9417,643.5591
PF3D7_0625900,0,0,0,0,0,0,0,38144.944,59991.0946,64120.0967,40605.2093,30386.6356,0,487.9937,101.6253,325.1844,513.7606
PF3D7_0626000,0,0,0,1933.2821,17372.8486,8082.7824,8694.7965,19356.2566,15881.7334,12781.7689,30285.5601,10142.0693,20673.2488,42900.8125,22664.1954,33258.3577,26515.7987
PF3D7_0626100,152941.9075,0,0,296350.604,56489.239,347295.5923,117735.8398,158774.5002,174594.9363,109639.8164,70663.1444,192975.8401,36048.0562,60105.7823,47609.7227,58529.3822,38984.6787
PF3D7_0626200,0,0,0,0,11476.2266,0,14475.221,2856.0239,3275.8298,6583.7417,9096.8361,3826.3661,255.1199,0,0,1029.2355,325.219
PF3D7_0626300,0,0,0,44112.7947,208307.5436,645503.0202,401155.3794,365836.5445,414956.7503,263526.4561,123378.6448,498299.0866,725.7127,878.7183,365.9885,2537.3901,616.7442
PF3D7_0626400,0,0,0,37987.638,59145.472,86629.6417,53041.5866,41398.7843,41770.7689,45237.1116,51131.5191,47671.6903,154872.9624,209263.7075,165980.1112,271834.6851,184970.4003
PF3D7_0626500,0,0,0,0,4855.5262,0,779.467,2460.6756,2443.4402,2498.8761,1831.9585,755.4931,14809.3379,21774.1635,11622.035,41334.2145,15411.0115
PF3D7_0626600,0,0,0,194704.7488,34735.7921,0,117719.8604,32191.3068,33322.5309,55375.4162,30706.331,62919.5513,2802.7525,6787.3414,2625.0213,4845.944,4083.2717
PF3D7_0626700,0,0,0,0,31100.5092,0,28028.7714,29724.8152,39490.0779,49650.998,58244.9547,43388.6993,35490.5061,77927.3786,35882.5003,17811.8767,55632.7616
PF3D7_0626800,94058.3836,0,0,54768.2168,120229.5625,53877.2391,154186.7695,271422.1406,292886.3836,172416.79,238346.5683,319528.149,18762.171,15658.6604,31727.3146,18901.772,21620.284
PF3D7_0626840,0,0,0,0,30272.5024,0,9719.4068,30682.8978,4480.5859,8497.9722,6604.675,14258.0064,9421.5332,27379.0123,0,1520.3795,0
PF3D7_0626900,1692709.1971,0,0,470853.0374,93613.396,455415.6323,199179.834,228969.8865,257867.6072,233241.4371,254294.7156,206300.9422,0,279.9791,58.306,186.5697,294.7626
PF3D7_0627000,0,0,0,37317.4828,11441.0852,46805.7553,9183.2977,13495.5644,44144.5919,18857.937,8361.4814,12326.8041,13137.9094,32707.7084,10371.9416,19615.8936,14869.545
PF3D7_0627100,0,0,0,51793.7668,92519.3262,14933.966,82900.1185,31397.4052,47089.3585,79092.785,35972.4232,29942.3148,51712.1168,100183.7421,59997.0909,67281.0037,84274.0286
PF3D7_0627200,0,0,0,0,3375.125,0,6772.6917,3741.5881,12863.3349,20133.3376,6789.2276,8338.5433,13655.4643,24165.8275,14038.2109,20341.1163,21424.6971
PF3D7_0627300,31114.8081,0,0,25577.6439,75037.8542,160404.8361,35269.7375,134466.823,156788.033,48022.0048,117875.0132,194392.2661,681882.7758,1138226.7955,983428.7767,1015494.372,1041160.8033
PF3D7_0627400,0,0,0,0,7780.1794,153839.6892,19626.6281,28515.0844,24675.6906,30766.9471,30338.6591,33185.0424,9685.5182,15497.1382,9507.4511,10885.0358,5291.4862
PF3D7_0627500,254938.8958,116944.5158,0,1007101.1986,121241.1697,961368.2329,603651.8573,562767.1627,468020.0723,509075.1352,260266.5141,658276.1073,191.539,695.7663,96.5962,772.7297,488.336
PF3D7_0627600,0,0,0,878708.0441,104225.8532,224009.4894,37736.9826,120027.7947,142022.6232,99204.6137,65573.6328,79155.3796,0,213.4597,44.4533,142.2431,224.7307
PF3D7_0627700,8383.2218,0,0,17228.3774,69212.5507,136855.936,25876.5259,62131.9572,148808.1864,40036.9344,66900.0187,55813.915,36108.8745,72274.9571,52572.547,29226.4321,64890.6981
PF3D7_0627800,0,0,0,25020.1432,64144.351,52302.8623,64224.9086,103783.5239,117107.8133,30990.2897,89547.8678,169841.0302,68327.8927,107778.2199,88015.3791,72816.5274,127767.5284
